"","GSM461176_untreated_single","GSM461177_untreated_paired","GSM461178_untreated_paired","GSM461179_treated_single","GSM461180_treated_paired","GSM461181_treated_paired","GSM461182_untreated_single"
"FBgn0037780",544.830264219285,542.403137436242,557.205382963118,500.237719696931,537.189749602982,627.526061325398,476.41309255006
"FBgn0037781",101.193238845574,94.6867545955509,123.949768863224,106.087565941919,88.5970568238739,102.134007048562,148.572124223086
"FBgn0041105",3.6664216973034,5.84486139478709,0,3.09744718078595,4.48592692779108,1.84025237925337,2.45573759046423
"FBgn0266414",23.4650988627418,40.9140297635096,22.7430768556375,17.0359594943227,11.2148173194777,9.20126189626684,15.9622943380175
"FBgn0263413",210.452605425215,165.994063611953,117.126845806533,177.328851099996,111.026691462829,117.776152272215,209.965563984691
"FBgn0028734",5425.57082766957,6187.37027252162,5003.47690824024,5446.0865056169,5920.30206295228,5674.41821142776,5603.99318143936
"FBgn0037788",219.252017498743,237.301372628356,228.567922399157,210.626408293445,187.287449235278,181.264859356457,79.8114716900873
"FBgn0266721",3.6664216973034,2.33794455791484,0,3.87180897598244,6.72889039168662,3.68050475850673,3.68360638569634
"FBgn0051477",42.5304916887194,45.5899188793393,45.4861537112749,114.60554568908,76.2607577724484,72.689968980508,39.2918014474276
"FBgn0001321",5.13299037622476,1.16897227895742,1.13715384278187,7.74361795196488,0,10.1213880858935,0
"FBgn0004889",2636.89048470061,2457.17973036849,2370.96576220021,3074.99068872525,2623.14577102584,2511.02437149122,2708.67856228204
"FBgn0037792",948.136650922659,882.574070612851,911.997381911062,978.79330912836,980.175033722351,865.838744438709,1025.27044401881
"FBgn0086359",304.313000876182,409.140297635096,370.712152746891,402.668133502174,421.677131212362,436.139813883048,453.08358544065
"FBgn0037794",409.172661419059,305.101764807886,300.208614494415,450.678564804356,312.893403213428,307.322147335312,311.878673988957
"FBgn0040238",2339.17704287957,2776.30916252387,2515.3843002335,3154.74995363049,3202.95182644283,3258.16683746809,3090.54575759923
"FBgn0037796",1.46656867892136,0,3.41146152834562,1.54872359039298,3.36444519584331,2.76037856888005,1.22786879523211
"FBgn0004575",8.06612773406748,1.16897227895742,2.27430768556375,6.1948943615719,1.12148173194777,1.84025237925337,1.22786879523211
"FBgn0025879",5.13299037622476,23.3794455791484,13.6458461133825,10.0667033375543,12.3362990514255,9.20126189626684,7.36721277139268
"FBgn0037797",1.46656867892136,4.67588911582967,2.27430768556375,0.774361795196488,0,6.44088332738678,1.22786879523211
"FBgn0261928",14.6656867892136,7.01383367374451,7.96007689947311,10.0667033375543,4.48592692779108,3.68050475850673,4.91147518092845
"FBgn0037801",10.9992650919102,11.6897227895742,13.6458461133825,8.51797974716137,10.0933355875299,16.5622714132803,7.36721277139268
"FBgn0037802",153.256426947282,119.235172453657,104.618153535932,109.959374917901,103.176319339195,97.5333761004284,125.242617113676
"FBgn0040078",1016.3320944925,1152.60666705201,1277.02376544404,1145.28109509561,1441.10402555288,1439.07736057613,1470.98681668807
"FBgn0262617",1652.08961680491,1914.77659293225,1576.09522609568,1599.05710708075,1833.6226317346,1902.82096014798,1482.03763584516
"FBgn0037807",6117.79124412045,6886.41569533815,7590.501900569,6699.00389024482,8185.69516148678,7680.29330481393,8771.89467313821
"FBgn0266717",12336.7757270865,14365.5003361077,11797.9711188619,11602.262777429,12465.2694505995,10742.4732638915,13986.653446489
"FBgn0037809",266.915499563688,215.090899328165,204.687691700737,258.636839595627,192.894857895017,207.028392666004,179.268844103888
"FBgn0037810",5839.87647946486,5401.82090106223,4595.23867868155,6650.21909714744,5071.34039186782,4903.3524645206,5503.30794023033
"FBgn0037811",23.4650988627418,5.84486139478709,3.41146152834562,30.9744718078595,2.24296346389554,1.84025237925337,30.6967198808028
"FBgn0037812",14.6656867892136,11.6897227895742,10.2343845850369,25.5539392414841,17.9437077111643,23.9232809302938,12.2786879523211
"FBgn0015396",1737.88388452181,1718.3892500674,1697.77068727334,2274.30059249208,2082.59157622701,1774.00329360025,1919.15892694779
"FBgn0020379",767.015419075871,953.881379629253,869.922689728133,674.469123616141,760.364614260588,758.183980252387,752.683571477285
"FBgn0259938",1870.60834996419,1983.74595739074,1582.91814915237,1461.22070753577,1302.04029079136,1459.32013674792,1405.90977054077
"FBgn0045443",1.46656867892136,0,2.27430768556375,6.96925615676839,0,0,0
"FBgn0037814",801.479783030523,751.64917536962,683.429459511906,865.736487029673,937.558727908336,820.752561147002,741.632752320196
"FBgn0024957",1422.57161855372,2011.80129208572,1991.15637871106,1591.31348912878,2032.12489828936,2019.67698623057,1734.97860766298
"FBgn0037815",244.916969379867,212.75295477025,236.52799929863,256.313754210037,238.875608904875,246.593818819951,246.801627841655
"FBgn0037816",32.9977952757306,35.0691683687226,37.5260768118018,31.748833603056,38.1303788862242,33.1245428265606,36.8360638569634
"FBgn0037817",43.9970603676408,23.3794455791484,34.1146152834562,73.5643705436663,41.4948240820675,54.2874451879743,45.4311454235882
"FBgn0266260",2.19985301838204,0,0,4.64617077117893,1.12148173194777,0,0
"FBgn0001235",8.79941207352816,3.50691683687226,1.13715384278187,5.42053256637541,6.72889039168662,0.920126189626683,1.22786879523211
"FBgn0264788",4.39970603676408,0,2.27430768556375,6.96925615676839,0,0,0
"FBgn0262717",3.6664216973034,5.84486139478709,0,4.64617077117893,2.24296346389554,0,1.22786879523211
"FBgn0020385",334.37765879407,381.084962940118,429.844152571548,256.313754210037,265.791170471622,334.005806834486,325.38523073651
"FBgn0037822",1404.2395100672,1110.52366500955,1277.02376544404,1276.92260027901,1195.49952625632,1250.45149170266,1203.31141932747
"FBgn0051391",3.6664216973034,4.67588911582967,0,5.42053256637541,4.48592692779108,1.84025237925337,2.45573759046423
"FBgn0051467",44.7303447071015,32.7312238108077,56.8576921390937,40.2668133502174,26.9155615667465,32.2044166369339,47.8868830140524
"FBgn0037824",10.9992650919102,11.6897227895742,11.3715384278187,13.9385123135368,21.3081529070076,16.5622714132803,24.5573759046423
"FBgn0051278",96.7935328088098,107.545449664082,109.16676890706,109.185013122705,114.391136658673,104.894385617442,114.191797956587
"FBgn0004841",3.6664216973034,0,1.13715384278187,1.54872359039298,0,2.76037856888005,1.22786879523211
"FBgn0051272",0.73328433946068,1.16897227895742,3.41146152834562,1.54872359039298,3.36444519584331,0,2.45573759046423
"FBgn0051390",317.512118986474,317.960459876418,284.288460695468,362.401320151956,351.023782099652,307.322147335312,308.19506760326
"FBgn0037831",732.551055121219,652.28653165824,631.12038274394,654.335716941032,508.03122457234,471.104609088862,745.316358705893
"FBgn0010421",445.103594052633,317.960459876418,368.437845061327,400.345048116584,414.948240820675,357.92908776478,397.829489655205
"FBgn0266446",6.59955905514612,9.35177823165935,6.82292305669124,3.87180897598244,10.0933355875299,5.5207571377601,6.13934397616057
"FBgn0037832",5.13299037622476,1.16897227895742,4.54861537112749,1.54872359039298,2.24296346389554,3.68050475850673,11.050819157089
"FBgn0261356",2.19985301838204,2.33794455791484,0,2.32308538558946,2.24296346389554,0,2.45573759046423
"FBgn0261380",525.764871393308,495.644246277945,482.153229339514,524.242935348022,421.677131212362,474.785113847369,521.844237973648
"FBgn0260944",872.608363958209,759.831981322322,943.837689508955,1084.10651327508,1136.06099446309,888.841899179376,1089.11962137088
"FBgn0037834",1967.401882773,2203.51274583473,2217.44999342465,2059.80237522266,2643.3324422009,2485.26083818167,2531.86545576862
"FBgn0017577",1576.56132984046,1794.37244819964,1829.68053303603,2083.03322907855,2382.02719865706,2226.70537889657,2066.50318237565
"FBgn0037836",6.59955905514612,0,6.82292305669124,6.96925615676839,2.24296346389554,0,1.22786879523211
"FBgn0037837",4.39970603676408,0,0,10.8410651327508,0,1.84025237925337,9.8229503618569
"FBgn0037838",120.258631671552,120.404144732614,155.790076461117,151.000550063315,163.736332864374,169.30321889131,148.572124223086
"FBgn0261053",108.526082240181,106.376477385125,123.949768863224,160.292891605673,216.44597426592,175.744102218697,120.331141932747
"FBgn0259740",764.815566057489,655.793448495112,759.618766978291,1641.64700581655,1118.11728675193,1194.32379413544,892.660614133746
"FBgn0037841",8.06612773406748,12.8586950685316,4.54861537112749,27.1026628318771,14.579262515321,4.60063094813342,7.36721277139268
"FBgn0037842",397.440111987689,379.915990661161,400.278152659219,359.30387297117,372.33193500666,397.494513918727,324.157361941278
"FBgn0037843",2231.38424497885,1853.99003442647,1755.76553325521,2107.81280652484,1932.31302414601,2009.55559814468,2169.64416117514
"FBgn0037844",299.913294839418,302.763820249971,288.837076066596,436.740052490819,529.339377479348,472.024735278489,288.549166879547
"FBgn0037845",5.13299037622476,4.67588911582967,6.82292305669124,15.4872359039298,12.3362990514255,11.0415142755202,8.59508156662479
"FBgn0037846",101.193238845574,85.3349763638915,109.16676890706,122.349163641045,124.484472246203,114.095647513709,133.8376986803
"FBgn0267376",425.304916887194,424.336937261543,412.78684492982,315.16525064497,359.995635955234,324.804544938219,429.75407833124
"FBgn0037848",738.417329836905,829.970318059767,889.254305055425,1032.99863479211,1127.08914060751,1065.5061275877,967.560610642905
"FBgn0011768",2218.18512686856,2844.1095547034,3037.33791407038,2389.68049997636,3401.45409299759,3308.77377789755,2809.36380349107
"FBgn0037849",3.6664216973034,4.67588911582967,5.68576921390937,5.42053256637541,11.2148173194777,5.5207571377601,9.8229503618569
"FBgn0022359",80.6612773406748,51.4347802741264,92.1094612653317,82.0823502908277,98.6903924114038,100.293754669308,49.1147518092845
"FBgn0266705",6.59955905514612,3.50691683687226,2.27430768556375,13.9385123135368,10.0933355875299,12.8817666547736,2.45573759046423
"FBgn0037850",351.243198601666,421.998992703628,458.272998641095,582.320069987759,659.431258385289,683.653758892626,413.791783993222
"FBgn0037852",992.1337112903,963.233157860913,983.63807400632,1176.25556690347,1248.20916765787,1294.61754880474,806.709798467498
"FBgn0037853",2177.85448819822,2073.75682287046,2088.9516091903,2218.54654323794,2128.57232723687,2419.01175252855,1673.58516790137
"FBgn0037856",558.029382329578,669.821115842601,620.885998158903,744.936046979021,737.934979621633,768.305368338281,671.644230991966
"FBgn0042094",225.851576553889,211.583982491293,191.041845587355,126.995334412224,104.297801071143,97.5333761004284,206.281957598995
"FBgn0037855",802.213067369984,884.912015170766,799.419151475657,759.648921087755,891.577976898477,939.448839608844,772.329472200999
"FBgn0267137",2.19985301838204,4.67588911582967,4.54861537112749,2.32308538558946,1.12148173194777,2.76037856888005,2.45573759046423
"FBgn0267138",5.13299037622476,10.5207505106168,2.27430768556375,4.64617077117893,0,4.60063094813342,0
"FBgn0083950",11.7325494313709,5.84486139478709,13.6458461133825,11.6154269279473,2.24296346389554,2.76037856888005,3.68360638569634
"FBgn0263403",5.13299037622476,0,0,14.7128741087333,0,0.920126189626683,0
"FBgn0040256",137.857455818608,158.980229938209,151.241461089989,146.354379292136,139.063734761524,121.456657030722,136.293436270765
"FBgn0037862",2.19985301838204,2.33794455791484,2.27430768556375,3.09744718078595,1.12148173194777,0,1.22786879523211
"FBgn0040251",662.889042872455,609.034557336815,525.365075365225,882.772446523996,574.198646757258,653.289594634945,510.793418816559
"FBgn0040257",30.0646579178879,17.5345841843613,20.4687691700737,20.9077684703052,16.8222259792166,7.36100951701347,28.2409822903386
"FBgn0040259",2892.80671917238,2972.69650538872,3012.32052952918,2991.35961484403,2942.76806463095,3062.1799590776,2255.59497684139
"FBgn0027584",19.0653928259777,5.84486139478709,7.96007689947311,17.8103212895192,0,14.7220190340269,3.68360638569634
"FBgn0040253",2.93313735784272,1.16897227895742,3.41146152834562,3.87180897598244,6.72889039168662,0,1.22786879523211
"FBgn0040255",6.59955905514612,7.01383367374451,2.27430768556375,6.96925615676839,2.24296346389554,3.68050475850673,2.45573759046423
"FBgn0026314",3.6664216973034,2.33794455791484,3.41146152834562,3.87180897598244,6.72889039168662,0,2.45573759046423
"FBgn0026315",1931.47095013943,1718.3892500674,1738.70822561348,1833.68873102528,1444.46847074873,1391.23079871555,1903.19663260978
"FBgn0040250",157.656132984046,161.318174496124,170.573076417281,202.88279034148,148.035588617106,135.258549875122,160.850812175407
"FBgn0040252",62.3291688541578,29.2243069739355,45.4861537112749,51.8822402781647,25.7940798347987,34.0446690161873,36.8360638569634
"FBgn0037870",2.19985301838204,3.50691683687226,2.27430768556375,1.54872359039298,2.24296346389554,5.5207571377601,0
"FBgn0261808",779.481252846703,715.41103472194,764.167382349419,416.60664581571,357.752672491339,422.337921038648,664.277018220573
"FBgn0037873",918.071993004771,1115.19955412538,1337.29291911148,1300.9278159301,1462.41217845989,1552.25288190022,1303.9966605365
"FBgn0037874",22060.1260683351,23504.5256129968,28394.7314542634,20622.8033296729,22518.2316957793,23582.8342401319,23286.531701577
"FBgn0037875",903.406306215558,1256.64519987922,1133.74238125353,964.080435019627,1385.0299389555,1417.91445821472,1295.40157896988
"FBgn0086472",37630.6857324432,34935.9055289214,46408.385477771,33802.4410839171,39494.1006722727,40618.0505148803,39067.1014579001
"FBgn0037876",171.588535433799,148.459479427592,159.201537989462,156.421082629691,222.053382925659,207.94851885563,135.065567475532
"FBgn0037877",500.833203851644,512.009858183349,570.8512290765,525.791658938415,577.563091953102,622.925430377265,514.477025202255
"FBgn0037878",1644.02348907084,1593.30921621896,1681.85053347439,1520.8465657659,1759.60483742605,1705.91395556787,1543.43107560677
"FBgn0020910",33800.74162744,49746.7843033119,56422.1622173082,29770.339216329,50764.9920783478,53463.9322482584,50870.6041864664
"FBgn0065064",46.1969133860228,38.5760852055948,13.6458461133825,48.7847930973787,42.6163058140153,25.7635333095471,46.6590142188203
"FBgn0086057",4.39970603676408,2.33794455791484,1.13715384278187,5.42053256637541,0,0,4.91147518092845
"FBgn0037879",3.6664216973034,7.01383367374451,17.0573076417281,4.64617077117893,12.3362990514255,12.8817666547736,11.050819157089
"FBgn0037880",171.588535433799,224.442677559824,249.03669156923,223.016197016588,284.856359914734,305.481894956059,214.87703916562
"FBgn0037881",1174.72151181601,1426.14618032805,1479.43714945922,1070.94236275674,1341.29215140953,1536.61073667656,1344.51633077916
"FBgn0037882",293.313735784272,314.453543039546,310.442999079451,284.965140632308,354.388227295495,377.25173774694,240.662283865494
"FBgn0037883",101.193238845574,105.207505106168,128.498384234352,113.831183893884,76.2607577724484,98.4535022900551,130.154092294604
"FBgn0037884",1301.57970254271,1371.20448321705,1510.14030321433,946.270113730108,1192.13508106048,1169.48038701551,1744.80155802483
"FBgn0037885",165.722260718114,151.966396264464,206.961999386301,201.334066751087,178.315595379696,261.315837853978,211.193432779923
"FBgn0051441",146.656867892136,163.656119054039,205.824845543519,179.651936485585,183.923004039434,192.306373631977,209.965563984691
"FBgn0051388",190.653928259777,142.614618032805,208.099153229083,185.846830847157,140.185216493471,203.347887907497,179.268844103888
"FBgn0037888",2.19985301838204,5.84486139478709,3.41146152834562,0,0,0,1.22786879523211
"FBgn0037889",2.93313735784272,3.50691683687226,2.27430768556375,1.54872359039298,2.24296346389554,4.60063094813342,4.91147518092845
"FBgn0037890",712.752377955781,785.549371459385,855.139689771969,888.192979090372,838.868335496932,798.669532595961,1001.9409369094
"FBgn0037891",1696.81996151201,2772.802245687,2466.48668499388,1737.66786842092,2796.97543947774,2634.32128090119,2875.66871843361
"FBgn0262972",9.53269641298884,2.33794455791484,0,7.74361795196488,0,0,0
"FBgn0004595",84.3276990379782,91.1798377586786,67.0920767241305,99.1183097851504,117.755581854516,101.213880858935,38.0639326521955
"FBgn0037892",310.179275591868,259.511845928547,350.243383576817,323.683230392132,300.557104162002,360.68946633366,261.53605338444
"FBgn0264694",1550.89637795934,1241.44856025278,1394.15061125058,1571.18008245367,1374.93660336797,1409.63332250808,1150.51306113249
"FBgn0011774",836.677431324636,806.590872480619,959.757843307901,838.633824197796,951.016508691709,1008.45830383085,751.455702682053
"FBgn0037894",2210.11899913449,2251.44060927199,2456.25230040885,2271.2031453113,2731.92949902477,2488.02121675055,2636.23430336335
"FBgn0037895",2.93313735784272,0,6.82292305669124,2.32308538558946,3.36444519584331,3.68050475850673,1.22786879523211
"FBgn0037896",73.328433946068,98.1936714324231,75.0521536236036,137.062037749778,146.914106885158,155.50132604691,73.6721277139268
"FBgn0037897",1439.43715836131,1821.25881061566,1543.117764655,1355.13314159385,1461.29069672794,1474.04215578195,1663.76221753951
"FBgn0037898",30.0646579178879,12.8586950685316,11.3715384278187,37.1693661694314,31.4014884945376,40.4855523435741,23.3295071094101
"FBgn0037899",4419.50471392952,4640.81994746095,5109.23221561896,3330.53008114009,3409.30446512122,3877.41176308684,3107.73592073248
"FBgn0037900",422.371779529352,465.250967025053,535.599459950262,343.816637067241,496.816407252862,404.855523435741,469.045879778667
"FBgn0037901",678.288014001129,758.663009043365,733.464228594308,865.736487029673,1035.12763858779,970.733130056151,682.695050149055
"FBgn0037902",93.1271111115064,112.221338779912,131.909845762697,113.056822098687,177.194113647748,145.379937961016,100.685241209033
"FBgn0051374",24.9316675416631,29.2243069739355,14.7829999561644,24.0052156510911,19.0651894431121,20.242776171787,15.9622943380175
"FBgn0046225",343.177070867598,342.508877734524,371.849306589673,375.565470670297,372.33193500666,423.258047228274,263.991790974904
"FBgn0037906",57.9294628173937,66.6314199005729,71.640692095258,59.6258582301296,99.8118741433516,66.2490856531212,57.7098333759093
"FBgn0037911",286.714176729126,271.201568718121,241.076614669757,304.32418551222,319.622293605115,285.239118784272,315.562280374653
"FBgn0037912",48.3967664044049,23.3794455791484,18.19446148451,27.1026628318771,7.85037212363439,13.8018928444003,18.4180319284817
"FBgn0037913",907.806012252322,667.483171284686,830.122305230768,1184.77354665063,1003.72615009325,784.867639751561,1140.69011077063
"FBgn0263316",5691.01975855434,6356.87125297044,5783.56444438861,5308.25010607192,5438.06491821474,5105.78022623847,6575.23739846797
"FBgn0037915",95.3269641298884,107.545449664082,101.206692007587,122.349163641045,126.727435710098,109.495016565575,131.381961089836
"FBgn0037916",67.4621592303826,52.6037525530838,68.2292305669124,60.400220025326,57.1955683293363,66.2490856531212,83.4950780757837
"FBgn0037917",1173.25494313709,1034.54046687732,1159.89691963751,843.279994968975,800.737956610708,890.68215155863,1004.39667449987
"FBgn0037918",1542.83025022527,1842.30031163689,1663.65607198988,1442.63602445106,1731.56779412736,1875.21717445918,1748.48516441053
"FBgn0051363",8498.76549434928,7470.90183481686,6569.33774975088,16620.9015720974,13468.9956006927,14157.0615535962,8856.61762000923
"FBgn0037920",187.720790901934,137.938728916975,148.967153404425,169.585233148031,161.493369400479,189.545995063097,162.078680970639
"FBgn0037921",44.7303447071015,45.5899188793393,50.0347690824024,46.4617077117893,51.5881596695974,45.0861832917075,54.026226990213
"FBgn0037922",0.73328433946068,2.33794455791484,1.13715384278187,3.09744718078595,3.36444519584331,2.76037856888005,2.45573759046423
"FBgn0037923",44.7303447071015,42.0830020424671,38.6632306545837,71.2412851580769,54.9526048654407,62.5685808946145,60.1655709663735
"FBgn0042205",82.1278460195962,71.3073090164025,60.2691536674393,79.7592649052382,53.831123133493,87.4119880145349,72.4442589186947
"FBgn0037924",1608.09255643727,1429.65309716492,1324.78422684088,1273.05079130303,1364.84326778044,1341.5439844757,1413.27698331216
"FBgn0262081",8242.8492598775,9134.34938777327,7601.87343899682,10892.1730112338,11273.134369539,10656.9015282562,8599.99304180572
"FBgn0264986",23.4650988627418,23.3794455791484,22.7430768556375,37.1693661694314,31.4014884945376,32.2044166369339,36.8360638569634
"FBgn0037926",2273.18145232811,2977.37239450454,2761.00953027439,2779.95884475539,3141.2703311857,3071.38122097387,2898.99822554302
"FBgn0259227",4503.09912862804,5448.57979222053,4464.46598676163,4571.83203884006,5232.8337612683,5425.98414022855,5700.9948162627
"FBgn0037930",3419.30487490515,2893.20639041961,3462.6334512708,3517.15127378245,3395.84668433785,3512.12166580505,3081.9506760326
"FBgn0037931",541.897126861443,569.289499852263,486.701844710642,506.432614058503,588.77790927258,539.193947121237,481.324567730988
"FBgn0011290",995.066848648143,755.156092206492,858.551151300314,877.351913957621,921.857983661067,953.250732453244,901.255695700371
"FBgn0037933",316.045550307553,259.511845928547,295.659999123287,322.134506801739,245.604499296562,267.756721181365,336.436049893599
"FBgn0037934",113.659072616405,107.545449664082,85.2865382086405,102.990118761133,102.054837607247,66.2490856531212,106.824585185194
"FBgn0037935",47.6634820649442,58.4486139478709,44.3489998684931,26.3283010366806,17.9437077111643,15.6421452236536,22.101638314178
"FBgn0037936",5.86627471568544,10.5207505106168,7.96007689947311,3.09744718078595,3.36444519584331,7.36100951701347,3.68360638569634
"FBgn0042110",4.39970603676408,0,3.41146152834562,11.6154269279473,6.72889039168662,1.84025237925337,4.91147518092845
"FBgn0037937",8.79941207352816,14.027667347489,17.0573076417281,9.29234154235785,12.3362990514255,3.68050475850673,8.59508156662479
"FBgn0265271",18.332108486517,39.7450574845522,22.7430768556375,23.2308538558946,25.7940798347987,16.5622714132803,29.4688510855707
"FBgn0037939",5.13299037622476,0,2.27430768556375,4.64617077117893,6.72889039168662,3.68050475850673,6.13934397616057
"FBgn0037941",5.13299037622476,2.33794455791484,3.41146152834562,6.1948943615719,4.48592692779108,5.5207571377601,1.22786879523211
"FBgn0037942",358.576041996273,287.567180623525,375.260768118018,391.052706574226,436.256393727683,467.424104330355,428.526209536007
"FBgn0002906",932.737679793985,770.352731832939,807.37922837513,723.25391671352,670.646075704767,660.650604151959,821.444224010284
"FBgn0037943",786.080811901849,762.169925880237,868.785535885351,705.443595424,746.906833477215,776.586504044921,860.736025457711
"FBgn0037944",1354.37617498388,1421.47029121222,1262.24076548788,1069.39363916635,1396.24475627497,1347.98486780309,1334.69338041731
"FBgn0262364",32.9977952757306,25.7173901370632,13.6458461133825,41.0411751454139,12.3362990514255,16.5622714132803,22.101638314178
"FBgn0017581",43129.5849940588,40828.6947871458,36405.9802766617,35598.1860869777,34040.3350098107,37431.6535202031,30300.1182599429
"FBgn0265276",132.724465442383,118.066200174699,88.6979997369861,447.58111762357,355.509709027443,340.446690161873,89.6344220519442
"FBgn0037949",544.830264219285,591.499973152454,458.272998641095,442.934946852391,481.115663005593,360.68946633366,472.729486164363
"FBgn0037950",24.1983832022024,16.3656119054039,21.6059230128556,24.7795774462876,17.9437077111643,17.482397602907,20.8737695189459
"FBgn0025802",2112.59218198622,2181.30227253454,2110.55753220316,2027.2791798244,2264.27161680255,1874.29704826955,2219.98678177966
"FBgn0051116",182.587800525709,191.711453749017,211.510614757428,319.037059620953,321.86525706901,311.922778283446,211.193432779923
"FBgn0259139",3865.8750376367,3477.69252989832,3378.48406690495,3521.79744455363,3488.92966808951,3288.53100172577,3328.75230387426
"FBgn0019624",3023.33133159638,3813.1875739591,4180.17752606617,3083.50866847241,4646.29881545961,4317.2320817284,4160.0194782464
"FBgn0037955",965.735475069716,1033.37149459836,1079.1589968,944.721390139715,963.352807743135,1124.39420372381,987.206511366619
"FBgn0037956",19.0653928259777,14.027667347489,23.8802306984193,5.42053256637541,8.97185385558216,11.0415142755202,8.59508156662479
"FBgn0003312",4.39970603676408,3.50691683687226,0,1.54872359039298,3.36444519584331,3.68050475850673,1.22786879523211
"FBgn0037958",607.892717412904,605.527640499943,633.394690429503,623.361245133173,684.10385648814,669.851866048226,739.177014729732
"FBgn0051368",1262.71563255129,1426.14618032805,1280.43522697239,1440.31293906547,1544.28034489208,1382.94966300891,1220.50158246072
"FBgn0037960",404.039671042835,386.929824334906,352.517691262381,490.945378154573,430.648985067944,401.175018677234,472.729486164363
"FBgn0037963",1542.83025022527,1514.98807352881,1436.22530343351,1877.05299155629,1842.59448559019,1703.15357699899,1690.77533103462
"FBgn0037964",2.93313735784272,7.01383367374451,0,3.87180897598244,2.24296346389554,3.68050475850673,1.22786879523211
"FBgn0051211",1947.60320560757,2192.99199532412,1926.33860967249,1654.81115633489,1983.90118381561,2053.72165524676,1696.91467501078
"FBgn0013275",2.19985301838204,9.35177823165935,5.68576921390937,1.54872359039298,4.48592692779108,8.28113570664015,0
"FBgn0013276",8.06612773406748,2.33794455791484,4.54861537112749,2.32308538558946,11.2148173194777,4.60063094813342,0
"FBgn0260741",215.58559580144,245.484178581058,289.974229909378,243.923965486894,270.277097399413,294.440380680539,228.383595913173
"FBgn0000147",395.240258969307,444.209466003819,568.576921390937,624.135606928369,722.234235374364,654.209720824572,509.565550021327
"FBgn0260742",2622.22479791139,2700.32596439164,2568.83053084425,2636.70191264404,2502.02574397548,2678.48733800328,2364.87529961705
"FBgn0260743",237.58412598526,237.301372628356,317.265922136143,230.759814968553,261.30524354383,236.472430734058,336.436049893599
"FBgn0260744",561.695804026881,602.02072366307,833.533766759113,756.551473906969,854.569079744201,814.311677819615,800.570454491338
"FBgn0037972",10.9992650919102,2.33794455791484,7.96007689947311,17.0359594943227,10.0933355875299,12.8817666547736,2.45573759046423
"FBgn0264984",19.7986771654384,11.6897227895742,9.09723074225499,16.2615976991262,4.48592692779108,2.76037856888005,19.6459007237138
"FBgn0037973",381.307856519554,349.522711408268,469.644537068914,313.616527054578,395.883051377563,415.897037711261,423.614734355079
"FBgn0037974",417.972073492588,397.450574845522,383.220845017491,354.657702199991,262.426725275778,356.088835385527,392.918014474276
"FBgn0037975",310.912559931328,420.830020424671,427.569844885984,378.662917851083,471.022327418064,568.63798518929,527.983581949809
"FBgn0260745",9290.71258096682,10731.1655208291,11020.1578903991,5765.12356523785,7567.75872718355,7903.88396889321,10295.6798480213
"FBgn0037976",7.3328433946068,2.33794455791484,3.41146152834562,5.42053256637541,1.12148173194777,3.68050475850673,3.68360638569634
"FBgn0260746",1383.7075485623,1583.9574379873,1793.29161006701,1777.16031997594,1911.004871239,2149.41477896793,1075.61306462333
"FBgn0037978",396.706827648228,490.968357162116,536.736613793044,439.063137876409,558.49790250999,533.673189983476,577.098333759093
"FBgn0037979",1229.71783727556,1124.55133235704,1199.69730413488,1107.33736713098,1034.00615685584,1059.98537044994,1177.5261746276
"FBgn0037980",235.384272966878,264.187735044377,279.739845324341,198.236619570301,257.940798347987,287.079371163525,272.586872541529
"FBgn0037981",198.720055993844,256.004929091675,225.156460870811,175.780127509603,213.081529070076,230.031547406671,229.611464708405
"FBgn0037985",2.93313735784272,3.50691683687226,0,7.74361795196488,0,0,1.22786879523211
"FBgn0037986",2.93313735784272,0,3.41146152834562,1.54872359039298,2.24296346389554,0,0
"FBgn0037988",1.46656867892136,0,3.41146152834562,0.774361795196488,2.24296346389554,1.84025237925337,0
"FBgn0037989",17970.5993071629,19652.7619538321,17986.3623312809,17579.5614745507,17843.895837021,16274.2719159272,18984.0794430837
"FBgn0051361",1719.55177603529,1922.95939888495,1661.38176430432,2378.06507304841,2533.42723247001,2497.22247864682,1149.28519233726
"FBgn0037993",0.73328433946068,0,1.13715384278187,3.09744718078595,4.48592692779108,0,1.22786879523211
"FBgn0261714",2.93313735784272,2.33794455791484,0,3.87180897598244,2.24296346389554,0,3.68360638569634
"FBgn0037996",4.39970603676408,0,2.27430768556375,3.09744718078595,2.24296346389554,7.36100951701347,1.22786879523211
"FBgn0037998",1021.46508486873,1060.25785701438,1108.72499671233,1084.10651327508,1298.67584559552,1222.84770601386,1059.65077028531
"FBgn0037999",779.481252846703,1104.67880361476,1031.39853540316,957.885540658055,1159.61211083399,1260.57287978856,915.990121243156
"FBgn0038003",2.19985301838204,0,0,9.29234154235785,0,0,0
"FBgn0003651",8.06612773406748,0,1.13715384278187,8.51797974716137,3.36444519584331,1.84025237925337,1.22786879523211
"FBgn0038012",2.93313735784272,0,0,6.1948943615719,8.97185385558216,3.68050475850673,2.45573759046423
"FBgn0038013",499.366635172723,451.223299677563,445.764306370494,561.412301517454,488.966035129228,518.031044759823,487.463911707149
"FBgn0038014",41.7972073492588,36.23814064768,27.291692226765,40.2668133502174,37.0088971542764,36.8050475850673,38.0639326521955
"FBgn0038016",2851.74279616258,3132.84570760588,2899.74229909378,2402.0702886995,2920.33842999199,2881.83522591077,2610.44905866347
